id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,game_id,season,season_type,status_type_alt_detail,odds,PBP
401230777,s:40~l:59~e:401230777~c:401230777,2020-08-09T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-09T21:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,401230777,2020,2,"","",TRUE
401230779,s:40~l:59~e:401230779~c:401230779,2020-08-09T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-09T19:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,401230779,2020,2,"","",TRUE
401230776,s:40~l:59~e:401230776~c:401230776,2020-08-08T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-08T21:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,401230776,2020,2,"","",TRUE
401230775,s:40~l:59~e:401230775~c:401230775,2020-08-08T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-08T19:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,401230775,2020,2,"","",TRUE
401230774,s:40~l:59~e:401230774~c:401230774,2020-08-08T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-08T16:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,401230774,2020,2,"","",TRUE
401230773,s:40~l:59~e:401230773~c:401230773,2020-08-08T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-08T01:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,401230773,2020,2,"","",TRUE
401230772,s:40~l:59~e:401230772~c:401230772,2020-08-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-07T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,401230772,2020,2,"","",TRUE
401230771,s:40~l:59~e:401230771~c:401230771,2020-08-07T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-07T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,401230771,2020,2,"","",TRUE
401230770,s:40~l:59~e:401230770~c:401230770,2020-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-07T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,401230770,2020,2,"","",TRUE
401230769,s:40~l:59~e:401230769~c:401230769,2020-08-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-07T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,401230769,2020,2,"","",TRUE
401230768,s:40~l:59~e:401230768~c:401230768,2020-08-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-06T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,401230768,2020,2,"","",TRUE
401230767,s:40~l:59~e:401230767~c:401230767,2020-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-06T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,401230767,2020,2,"","",TRUE
401230766,s:40~l:59~e:401230766~c:401230766,2020-08-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-06T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,401230766,2020,2,"","",TRUE
401230765,s:40~l:59~e:401230765~c:401230765,2020-08-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-05T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,401230765,2020,2,"","",TRUE
401230764,s:40~l:59~e:401230764~c:401230764,2020-08-05T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-05T01:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,401230764,2020,2,"","",TRUE
401230763,s:40~l:59~e:401230763~c:401230763,2020-08-04T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-04T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,401230763,2020,2,"","",TRUE
401230762,s:40~l:59~e:401230762~c:401230762,2020-08-04T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-04T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,401230762,2020,2,"","",TRUE
401230761,s:40~l:59~e:401230761~c:401230761,2020-08-02T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-02T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,401230761,2020,2,"","",TRUE
401230760,s:40~l:59~e:401230760~c:401230760,2020-08-02T19:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-02T19:30Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,401230760,2020,2,"","",TRUE
401230759,s:40~l:59~e:401230759~c:401230759,2020-08-02T17:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-02T17:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,401230759,2020,2,"","",TRUE
401230758,s:40~l:59~e:401230758~c:401230758,2020-08-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-02T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,401230758,2020,2,"","",TRUE
401230757,s:40~l:59~e:401230757~c:401230757,2020-08-01T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-01T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,401230757,2020,2,"","",TRUE
401230756,s:40~l:59~e:401230756~c:401230756,2020-08-01T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-01T20:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,401230756,2020,2,"","",TRUE
401230755,s:40~l:59~e:401230755~c:401230755,2020-08-01T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-01T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,401230755,2020,2,"","",TRUE
401230754,s:40~l:59~e:401230754~c:401230754,2020-08-01T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-08-01T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,401230754,2020,2,"","",TRUE
401230753,s:40~l:59~e:401230753~c:401230753,2020-07-31T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-31T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,401230753,2020,2,"","",TRUE
401230472,s:40~l:59~e:401230472~c:401230472,2020-07-31T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-31T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,401230472,2020,2,"","",TRUE
401230471,s:40~l:59~e:401230471~c:401230471,2020-07-31T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-31T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,401230471,2020,2,"","",TRUE
401230470,s:40~l:59~e:401230470~c:401230470,2020-07-30T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-30T22:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,401230470,2020,2,"","",TRUE
401230469,s:40~l:59~e:401230469~c:401230469,2020-07-30T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-30T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,401230469,2020,2,"","",TRUE
401230468,s:40~l:59~e:401230468~c:401230468,2020-07-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-30T00:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,401230468,2020,2,"","",TRUE
401230467,s:40~l:59~e:401230467~c:401230467,2020-07-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-29T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,401230467,2020,2,"","",TRUE
401230466,s:40~l:59~e:401230466~c:401230466,2020-07-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-29T02:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,401230466,2020,2,"","",TRUE
401230465,s:40~l:59~e:401230465~c:401230465,2020-07-29T01:00Z,203,TRUE,FALSE,FALSE,FALSE,[],2020-07-29T01:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,401230465,2020,2,"","",TRUE
401230464,s:40~l:59~e:401230464~c:401230464,2020-07-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-28T23:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,401230464,2020,2,"","",TRUE
401230463,s:40~l:59~e:401230463~c:401230463,2020-07-26T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-26T21:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,401230463,2020,2,"","",TRUE
401230462,s:40~l:59~e:401230462~c:401230462,2020-07-26T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-26T19:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,401230462,2020,2,"","",TRUE
401230461,s:40~l:59~e:401230461~c:401230461,2020-07-26T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-26T16:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,401230461,2020,2,"","",TRUE
401230735,s:40~l:59~e:401230735~c:401230735,2020-07-25T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-25T21:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,401230735,2020,2,"","",TRUE
401230734,s:40~l:59~e:401230734~c:401230734,2020-07-25T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-25T19:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,401230734,2020,2,"","",TRUE
401230733,s:40~l:59~e:401230733~c:401230733,2020-07-25T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2020-07-25T16:00Z,1,STD,7097,IMG Academy,Bradenton,FL,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,401230733,2020,2,"","",TRUE
